First,Last,StudentID,Grade,ScanTime,Status
Markus,Lukasik,7742321,11,1/27/2022 7:23,Present on time
Lizette,Stem,151773,10,1/27/2022 7:23,Present on time
Malissa,Talty,6731361,9,1/27/2022 7:24,Present on time
Wenona,Braseth,5412527,9,1/27/2022 7:25,Present on time
Tuyet,Abramovitz,4273214,10,1/27/2022 7:26,Present on time
Dorothy,Chesterfield,8446376,9,1/27/2022 7:26,Present on time
Buddy,Cloney,5570734,9,1/27/2022 7:26,Present on time
Daniel,Perruzza,5335457,11,1/27/2022 7:26,Present on time
Jaime,Perugini,5204335,9,1/27/2022 7:26,Present on time
Dell,Polino,7121726,9,1/27/2022 7:26,Present on time
Hui,Portaro,3536254,11,1/27/2022 7:26,Present on time
Xuan,Rochin,8631742,11,1/27/2022 7:26,Present on time
Jennie,Drymon,5117334,11,1/27/2022 7:27,Present on time
Willow,Kusko,1646310,10,1/27/2022 7:27,Present on time
Susana,Mccarley,7175461,11,1/27/2022 7:27,Present on time
Irma,Wolfgramm,166462,9,1/27/2022 7:27,Present on time
Lavina,Michelet,32524,9,1/27/2022 7:28,Present on time
Lauryn,Randol,5536817,11,1/27/2022 7:28,Present on time
Edmond,Buettner,6215623,10,1/27/2022 7:29,Present on time
Jarod,Catalina,5622347,9,1/27/2022 7:29,Present on time
Shoshana,Courter,4040207,10,1/27/2022 7:29,Present on time
Delisa,Crupi,230322,10,1/27/2022 7:29,Present on time
Karrie,Kinikini,4542626,11,1/27/2022 7:29,Present on time
Mollie,Mcdoniel,4342514,12,1/27/2022 7:29,Present on time
Carma,Vanheusen,7412406,10,1/27/2022 7:29,Present on time
Ciara,Ventura,5656312,11,1/27/2022 7:29,Present on time
Josphine,Villanueva,5170528,9,1/27/2022 7:29,Present on time
Audry,Yaw,2363218,12,1/27/2022 7:29,Present on time
Paris,Bellis,7030014,10,1/27/2022 7:30,Present on time
Chauncey,Motley,751544,9,1/27/2022 7:30,Present on time
Alberto,Stenquist,6373540,10,1/27/2022 7:30,Present on time
Whitley,Tomasulo,6464435,10,1/27/2022 7:30,Present on time
Blythe,Czaplinski,5577385,11,1/27/2022 7:31,Present on time
Kenneth,Degennaro,2404323,9,1/27/2022 7:31,Present on time
Devon,Delacerda,3434526,10,1/27/2022 7:31,Present on time
Brittni,Gillaspie,2772578,11,1/27/2022 7:31,Present on time
Clemencia,Momplaisir,5670521,10,1/27/2022 7:31,Present on time
Serina,Zagen,1212212,12,1/27/2022 7:31,Present on time
Margurite,Brake,6867273,11,1/27/2022 7:32,Present on time
Diane,Devreese,6245601,11,1/27/2022 7:32,Present on time
Wilda,Giguere,4335574,11,1/27/2022 7:32,Present on time
Kelvin,Hasha,8645862,9,1/27/2022 7:32,Present on time
Carla,Kallenberger,6140864,11,1/27/2022 7:32,Present on time
Queenie,Kramarczyk,5542632,9,1/27/2022 7:32,Present on time
Wayne,Shivers,4552275,9,1/27/2022 7:32,Present on time
Malcom,Vereen,5817185,11,1/27/2022 7:32,Present on time
Quentin,Birkner,7571665,9,1/27/2022 7:33,Present on time
Hortencia,Bresser,3584562,11,1/27/2022 7:33,Present on time
Fletcher,Flosi,277725,9,1/27/2022 7:33,Present on time
Lottie,Hegdahl,1120768,12,1/27/2022 7:33,Present on time
Felix,Hirpara,7340555,11,1/27/2022 7:33,Present on time
Salena,Karpel,3463378,9,1/27/2022 7:33,Present on time
Renay,Oviedo,1166778,9,1/27/2022 7:33,Present on time
Marquetta,Quinlisk,2806485,9,1/27/2022 7:33,Present on time
Chun,Richrdson,7177353,9,1/27/2022 7:33,Present on time
Stephanie,Rolling,8477432,9,1/27/2022 7:33,Present on time
Lucy,Treston,3841766,10,1/27/2022 7:33,Present on time
Eric,Gazzola,4466377,12,1/27/2022 7:34,Present on time
Denise,Patak,8130457,12,1/27/2022 7:34,Present on time
Tawna,Buvens,1262527,9,1/27/2022 7:35,Present on time
Alline,Jeanty,4355326,11,1/27/2022 7:35,Present on time
Elza,Lipke,2660148,10,1/27/2022 7:35,Present on time
Pearline,Provenzano,5244440,11,1/27/2022 7:35,Present on time
Sabra,Uyetake,167338,9,1/27/2022 7:35,Present on time
Jess,Chaffins,6403174,9,1/27/2022 7:36,Present on time
Pamella,Fortino,2171800,9,1/27/2022 7:36,Present on time
Lorriane,Naddeo,7704112,9,1/27/2022 7:36,Present on time
Kaitlyn,Ogg,2102170,9,1/27/2022 7:36,Present on time
Annice,Peckens,8544776,9,1/27/2022 7:36,Present on time
Bobbye,Rhym,7326654,9,1/27/2022 7:36,Present on time
Cristal,Samara,6520711,9,1/27/2022 7:36,Present on time
Leslie,Threets,3237441,9,1/27/2022 7:36,Present on time
Kaycee,Alaibilla,1042184,9,1/27/2022 7:37,Present on time
Daron,Dinos,4462217,12,1/27/2022 7:37,Present on time
Verona,Jobst,1474258,12,1/27/2022 7:37,Present on time
Sharee,Maile,5462551,12,1/27/2022 7:37,Present on time
Tawny,Bonventre,3124328,11,1/27/2022 7:38,Present on time
Gianna,Branin,5035235,9,1/27/2022 7:38,Present on time
Mabel,Elmquist,7112208,10,1/27/2022 7:38,Present on time
Freeman,Gochal,4065153,9,1/27/2022 7:38,Present on time
Kassandra,Marushia,7757614,11,1/27/2022 7:38,Present on time
Herminia,Penso,1313404,12,1/27/2022 7:38,Present on time
Bo,Sabota,1257563,9,1/27/2022 7:38,Present on time
Colby,Scotts,5437214,9,1/27/2022 7:38,Present on time
Jimmie,Snelling,4811256,10,1/27/2022 7:38,Present on time
Nydia,Ancar,5157202,11,1/27/2022 7:39,Present on time
Galen,Cantres,6267616,11,1/27/2022 7:39,Present on time
Herman,Demesa,624425,9,1/27/2022 7:39,Present on time
Theola,Frey,7568732,10,1/27/2022 7:39,Present on time
Merlyn,Lawler,2482208,9,1/27/2022 7:39,Present on time
Tammy,Sams,1623217,9,1/27/2022 7:39,Present on time
Cherelle,Welschmeyer,1780707,10,1/27/2022 7:39,Present on time
Roosevelt,Hoffis,3343571,11,1/27/2022 7:40,Present on time
Janae,Mair,3273412,12,1/27/2022 7:40,Present on time
Gladys,Rim,8278371,9,1/27/2022 7:40,Present on time
Lon,Tibbles,5554657,10,1/27/2022 7:40,Present on time
Asuncion,Berson,8254563,12,1/27/2022 7:41,Present on time
Ellen,Fajen,6164726,11,1/27/2022 7:41,Present on time
Susy,Finstad,4452746,11,1/27/2022 7:41,Present on time
Mirta,Mallett,6240644,9,1/27/2022 7:41,Present on time
Georgene,Montezuma,774043,11,1/27/2022 7:41,Present on time
Adelina,Nabours,3374526,12,1/27/2022 7:41,Present on time
Lili,Paskin,3113636,12,1/27/2022 7:41,Present on time
Lourdes,Bauswell,6631621,11,1/27/2022 7:42,Present on time
Karina,Cortesi,7514732,11,1/27/2022 7:42,Present on time
Clay,Hoa,522651,9,1/27/2022 7:42,Present on time
Willodean,Konopacki,2763625,9,1/27/2022 7:42,Present on time
Mindy,Presnal,3766766,9,1/27/2022 7:42,Present on time
Delmy,Ahle,562453,11,1/27/2022 7:43,Present on time
Lindsey,Arnoldi,248231,9,1/27/2022 7:43,Present on time
Janna,Bastain,8555356,11,1/27/2022 7:43,Present on time
Rosio,Cork,1733214,10,1/27/2022 7:43,Present on time
Cyril,Daufeldt,4320173,10,1/27/2022 7:43,Present on time
Carey,Dopico,6226406,9,1/27/2022 7:43,Present on time
Elena,Hairr,1820332,11,1/27/2022 7:43,Present on time
Marguerita,Hiatt,5467567,11,1/27/2022 7:43,Present on time
Carlene,Kana,2647874,12,1/27/2022 7:43,Present on time
Sue,Kownacki,3237225,11,1/27/2022 7:43,Present on time
Vallie,Mondella,5322366,11,1/27/2022 7:43,Present on time
Herminia,Nicolozakes,6350877,10,1/27/2022 7:43,Present on time
Ashlyn,Pinilla,2256478,11,1/27/2022 7:43,Present on time
Elke,Sengbusch,1116450,12,1/27/2022 7:43,Present on time
Long,Shintaku,237515,12,1/27/2022 7:43,Present on time
Odette,Thigpen,5366787,11,1/27/2022 7:43,Present on time
Leanna,Tijerina,2382843,11,1/27/2022 7:43,Present on time
Judy,Aquas,5454462,10,1/27/2022 7:44,Present on time
Winfred,Brucato,3334157,11,1/27/2022 7:44,Present on time
Maxima,Brzozowski,8841710,10,1/27/2022 7:44,Present on time
Joanna,Leinenbach,6687560,9,1/27/2022 7:44,Present on time
Noble,Miyata,4142434,9,1/27/2022 7:44,Present on time
Jenelle,Regusters,5623135,11,1/27/2022 7:44,Present on time
Freeman,Rudig,5480146,10,1/27/2022 7:44,Present on time
Lorean,Sammon,5426443,9,1/27/2022 7:44,Present on time
Asha,Zoldak,1733265,9,1/27/2022 7:44,Present on time
Kimberlie,Duenas,1724143,9,1/27/2022 7:45,Present on time
Dorthy,Hidvegi,3856715,9,1/27/2022 7:45,Present on time
Gail,Kitty,7024123,9,1/27/2022 7:45,Present on time
Darell,Mcalarney,1362256,10,1/27/2022 7:45,Present on time
Jerilyn,Norcia,8351554,9,1/27/2022 7:45,Present on time
Francesco,Sarchet,2362177,9,1/27/2022 7:45,Present on time
Laurena,Begin,2712617,10,1/27/2022 7:46,Present on time
Sonia,Blan,6238256,11,1/27/2022 7:46,Present on time
Carmelina,Lindall,5662327,10,1/27/2022 7:46,Present on time
Reena,Maisto,7234513,10,1/27/2022 7:46,Present on time
Gracia,Melnyk,2785186,10,1/27/2022 7:46,Present on time
Benton,Skursky,3287583,12,1/27/2022 7:46,Present on time
Joanne,Teoh,1124147,9,1/27/2022 7:46,Present on time
Willis,Wylie,3442570,10,1/27/2022 7:46,Present on time
Barbra,Adkin,5053664,10,1/27/2022 7:47,Present on time
Jutta,Amyot,4514211,12,1/27/2022 7:47,Present on time
Thaddeus,Ankeny,6142715,11,1/27/2022 7:47,Present on time
Carissa,Batman,2626271,9,1/27/2022 7:47,Present on time
Sharen,Bourbon,5386535,10,1/27/2022 7:47,Present on time
France,Buzick,2135224,9,1/27/2022 7:47,Present on time
Willetta,Cesa,4687546,11,1/27/2022 7:47,Present on time
Mammie,Cisney,1164426,10,1/27/2022 7:47,Present on time
Thora,Daneker,4720231,11,1/27/2022 7:47,Present on time
Bev,Dermo,716723,10,1/27/2022 7:47,Present on time
Stephanie,Garlett,4575613,10,1/27/2022 7:47,Present on time
Claudio,Hummell,6655523,11,1/27/2022 7:47,Present on time
Raylene,Kampa,6631673,9,1/27/2022 7:47,Present on time
Macy,Massay,8157648,10,1/27/2022 7:47,Present on time
Steffanie,Meinen,7217245,9,1/27/2022 7:47,Present on time
Becky,Mirafuentes,7503676,11,1/27/2022 7:47,Present on time
Thea,Petermeier,7364676,10,1/27/2022 7:47,Present on time
Glendora,Pezley,7644317,10,1/27/2022 7:47,Present on time
Cathrine,Pontoriero,1540336,9,1/27/2022 7:47,Present on time
Lacresha,Quinones,4725726,10,1/27/2022 7:47,Present on time
Krissy,Rauser,5243777,10,1/27/2022 7:47,Present on time
Beata,Rubarts,1053842,10,1/27/2022 7:47,Present on time
Estrella,Samu,7745064,12,1/27/2022 7:47,Present on time
Gayla,Schnitzler,4423275,9,1/27/2022 7:47,Present on time
Alishia,Sergi,322545,9,1/27/2022 7:47,Present on time
Twila,Shadle,5545374,10,1/27/2022 7:47,Present on time
Shalon,Shadrick,672351,10,1/27/2022 7:47,Present on time
Bernadine,Shufelt,6642445,12,1/27/2022 7:47,Present on time
Junita,Brideau,2460415,9,1/27/2022 7:48,Present on time
Tamera,Crocker,347631,9,1/27/2022 7:48,Present on time
Aja,Gehrett,427773,12,1/27/2022 7:48,Present on time
Lera,Hua,6767243,10,1/27/2022 7:48,Present on time
Deonna,Kippley,7843014,12,1/27/2022 7:48,Present on time
Karl,Klonowski,7706875,9,1/27/2022 7:48,Present on time
Aileen,Klukken,5862872,10,1/27/2022 7:48,Present on time
Jose,Kylish,2568023,11,1/27/2022 7:48,Present on time
Fannie,Lungren,7283251,9,1/27/2022 7:48,Present on time
Avery,Masso,8757520,11,1/27/2022 7:48,Present on time
Xenia,Mushero,2713064,9,1/27/2022 7:48,Present on time
Gary,Nunlee,5534145,12,1/27/2022 7:48,Present on time
Ryan,Phibbs,1426614,11,1/27/2022 7:48,Present on time
My,Rantanen,1612641,9,1/27/2022 7:48,Present on time
Kati,Rulapaugh,3436152,11,1/27/2022 7:48,Present on time
Eladia,Saulter,1506441,12,1/27/2022 7:48,Present on time
Harris,Sheck,2225167,12,1/27/2022 7:48,Present on time
Azalee,Aja,3413346,11,1/27/2022 7:49,Present on time
Lynelle,Auber,6625118,9,1/27/2022 7:49,Present on time
Gaynell,Benavente,7105736,9,1/27/2022 7:49,Present on time
Bernardo,Figeroa,7224623,9,1/27/2022 7:49,Present on time
Ruthann,Keener,1721422,9,1/27/2022 7:49,Present on time
Kate,Keneipp,3451621,10,1/27/2022 7:49,Present on time
Nan,Koppinger,2875470,9,1/27/2022 7:49,Present on time
Rosendo,Lanter,2381165,12,1/27/2022 7:49,Present on time
Georgeanna,Marrano,2641232,9,1/27/2022 7:49,Present on time
Eura,Mcglocklin,6715476,10,1/27/2022 7:49,Present on time
Kasandra,Semidey,8144686,9,1/27/2022 7:49,Present on time
Quentin,Swayze,1215244,11,1/27/2022 7:49,Present on time
Verlene,Billow,4353663,10,1/27/2022 7:50,Present on time
Jina,Briddick,1743174,10,1/27/2022 7:50,Present on time
Zona,Colla,5346247,10,1/27/2022 7:50,Present on time
Leonida,Gobern,4435537,9,1/27/2022 7:50,Present on time
Suzi,Groom,4638441,9,1/27/2022 7:50,Present on time
Shawnee,Kesten,1145323,9,1/27/2022 7:50,Present on time
Cherry,Lietz,7217588,11,1/27/2022 7:50,Present on time
Elina,Maury,1186286,12,1/27/2022 7:50,Present on time
Wilson,Nickelson,2244076,10,1/27/2022 7:50,Present on time
Rory,Papasergi,5245681,9,1/27/2022 7:50,Present on time
Theodora,Restrepo,2563401,9,1/27/2022 7:50,Present on time
Hassie,Sarkin,6432518,9,1/27/2022 7:50,Present on time
Van,Shire,2246323,10,1/27/2022 7:50,Present on time
Tiffiny,Steffensmeier,325773,9,1/27/2022 7:50,Present on time
Apolonia,Warne,2776045,9,1/27/2022 7:50,Present on time
Maynard,Zufall,2617725,9,1/27/2022 7:50,Present on time
Renato,Airhart,2544130,9,1/27/2022 7:51,Present on time
Bulah,Berkoff,1227544,9,1/27/2022 7:51,Present on time
Carlee,Boulter,1241536,10,1/27/2022 7:51,Present on time
Joni,Breland,6615732,9,1/27/2022 7:51,Present on time
Miss,Dunning,6056457,10,1/27/2022 7:51,Present on time
Gregg,Epperheimer,370412,10,1/27/2022 7:51,Present on time
An,Fritz,3646754,10,1/27/2022 7:51,Present on time
Michal,Gunyan,2166515,10,1/27/2022 7:51,Present on time
Refugia,Jacobos,6572312,12,1/27/2022 7:51,Present on time
Meghann,Mamudoski,270241,9,1/27/2022 7:51,Present on time
Nu,Mcnease,2034216,10,1/27/2022 7:51,Present on time
Brinda,Mrkvicka,5165341,9,1/27/2022 7:51,Present on time
Caprice,Suell,4351522,12,1/27/2022 7:51,Present on time
Maurine,Yglesias,3545632,10,1/27/2022 7:51,Present on time
Annmarie,Castros,5675822,12,1/27/2022 7:52,Present on time
Colette,Kardas,5626341,9,1/27/2022 7:52,Present on time
Kayleigh,Lace,3343242,9,1/27/2022 7:52,Present on time
Nobuko,Logwood,1223266,9,1/27/2022 7:52,Present on time
Dominga,Mckeon,6342362,9,1/27/2022 7:52,Present on time
Vincent,Meinerding,2767776,12,1/27/2022 7:52,Present on time
Vallie,Nigl,3205674,10,1/27/2022 7:52,Present on time
Desirae,Oien,2667707,9,1/27/2022 7:52,Present on time
Glendora,Sarbacher,201145,9,1/27/2022 7:52,Present on time
Slyvia,Stockham,6043235,10,1/27/2022 7:52,Present on time
Veta,Vandeberg,3413744,9,1/27/2022 7:52,Present on time
Johnathon,Wadden,3433772,10,1/27/2022 7:52,Present on time
Fausto,Agramonte,3762235,12,1/27/2022 7:53,Present on time
Aleisha,Areizaga,2625514,10,1/27/2022 7:53,Present on time
Elvera,Benimadho,734231,10,1/27/2022 7:53,Present on time
Viola,Bitsuie,4032632,9,1/27/2022 7:53,Present on time
Erin,Delbosque,2138534,11,1/27/2022 7:53,Present on time
Roselle,Estell,1177373,11,1/27/2022 7:53,Present on time
Deeanna,Juhas,3702313,11,1/27/2022 7:53,Present on time
Chauncey,Mcelreath,1311127,12,1/27/2022 7:53,Present on time
Elli,Mclaird,8682011,10,1/27/2022 7:53,Present on time
Rikki,Montalgo,3771785,10,1/27/2022 7:53,Present on time
Milly,Pattengale,1143355,10,1/27/2022 7:53,Present on time
Tequila,Pelletier,7070761,10,1/27/2022 7:53,Present on time
Rickie,Plumer,523441,9,1/27/2022 7:53,Present on time
Mitsue,Scipione,5331153,11,1/27/2022 7:53,Present on time
Merissa,Tomblin,1022643,12,1/27/2022 7:53,Present on time
Sherly,Vitrano,4555220,10,1/27/2022 7:53,Present on time
Melissa,Wiklund,1706280,9,1/27/2022 7:53,Present on time
Lavonna,Wolny,332573,11,1/27/2022 7:53,Present on time
Shawnda,Yori,8437515,10,1/27/2022 7:53,Present on time
Sheridan,Zane,4667437,10,1/27/2022 7:53,Present on time
Renea,Monterrubio,1422154,9,1/27/2022 7:54,Present on time
Percy,Neelon,8573861,10,1/27/2022 7:54,Present on time
Shawna,Palaspas,3434434,12,1/27/2022 7:54,Present on time
Benedict,Sama,1743425,11,1/27/2022 7:54,Present on time
Chuck,Berggren,4536675,9,1/27/2022 7:55,Present on time
Sarah,Candlish,5535270,11,1/27/2022 7:55,Present on time
Cyndy,Goldammer,5731113,11,1/27/2022 7:55,Present on time
Trevor,Harnist,363856,11,1/27/2022 7:55,Present on time
Felicidad,Poullion,751057,9,1/27/2022 7:55,Present on time
Ezekiel,Chui,2375705,11,1/27/2022 7:56,Present on time
Eun,Coody,1540223,10,1/27/2022 7:56,Present on time
Novella,Degroot,235854,11,1/27/2022 7:56,Present on time
Lonna,Diestel,661138,10,1/27/2022 7:56,Present on time
Jules,Erichsen,6252075,11,1/27/2022 7:56,Present on time
Rebecka,Gesick,5156147,10,1/27/2022 7:56,Present on time
Mable,Goerke,7627000,9,1/27/2022 7:56,Present on time
Willard,Lablanc,4364815,12,1/27/2022 7:56,Present on time
Reyes,Mesmer,5245277,9,1/27/2022 7:56,Present on time
Margo,Rand,2773440,10,1/27/2022 7:56,Present on time
Miriam,Stakes,6726488,10,1/27/2022 7:56,Present on time
Latrice,Tolfree,7571365,9,1/27/2022 7:56,Present on time
Lonny,Weglarz,7837214,11,1/27/2022 7:56,Present on time
Tonette,Wenner,5872136,12,1/27/2022 7:56,Present on time
Louis,Zarling,1264536,11,1/27/2022 7:56,Present on time
Tasia,Andreason,3110728,11,1/27/2022 7:57,Present on time
Roslyn,Chavous,3315842,9,1/27/2022 7:57,Present on time
Stephen,Emigh,420463,10,1/27/2022 7:57,Present on time
Natalie,Fern,5580276,9,1/27/2022 7:57,Present on time
Larae,Gudroe,5863218,12,1/27/2022 7:57,Present on time
Clorinda,Heimann,6024478,10,1/27/2022 7:57,Present on time
Garry,Keetch,4324407,9,1/27/2022 7:57,Present on time
Tayna,Keirnan,3635364,10,1/27/2022 7:57,Present on time
Madonna,Landman,3366271,10,1/27/2022 7:57,Present on time
Lashaunda,Lizama,8232267,10,1/27/2022 7:57,Present on time
Rosalind,Persechino,2341746,10,1/27/2022 7:57,Present on time
Carmen,Sweigard,4144717,10,1/27/2022 7:57,Present on time
Elvis,Tenuta,4837837,11,1/27/2022 7:57,Present on time
Hildegarde,Wehrwein,3526715,9,1/27/2022 7:57,Present on time
Stevie,Westerbeck,4354813,10,1/27/2022 7:57,Present on time
Yuki,Whobrey,5214167,11,1/27/2022 7:57,Present on time
Denny,Amazan,2260826,10,1/27/2022 7:58,Present on time
Leonor,Beilinson,2067651,10,1/27/2022 7:58,Present on time
Alana,Blackmon,5623681,9,1/27/2022 7:58,Present on time
Scarlet,Cartan,8472224,11,1/27/2022 7:58,Present on time
Daniel,Dobler,7875377,10,1/27/2022 7:58,Present on time
Tiera,Frankel,1256751,10,1/27/2022 7:58,Present on time
Anissa,Frayer,7000836,10,1/27/2022 7:58,Present on time
Elfrieda,Hinsch,646551,9,1/27/2022 7:58,Present on time
Cecily,Hollack,8461172,9,1/27/2022 7:58,Present on time
Lawanda,Jacocks,3486654,9,1/27/2022 7:58,Present on time
Shay,Knieper,2674561,12,1/27/2022 7:58,Present on time
Alex,Loader,6576768,9,1/27/2022 7:58,Present on time
Broderick,Lorenz,8727030,9,1/27/2022 7:58,Present on time
Jaime,Lowrance,8245273,12,1/27/2022 7:58,Present on time
Margart,Meisel,5424263,9,1/27/2022 7:58,Present on time
Erick,Nievas,4675635,10,1/27/2022 7:58,Present on time
Allene,Perera,341732,10,1/27/2022 7:58,Present on time
Jin,Perry,7341513,11,1/27/2022 7:58,Present on time
Esteban,Plantenberg,2632371,9,1/27/2022 7:58,Present on time
Ligia,Reiber,1804756,12,1/27/2022 7:58,Present on time
Talia,Riopelle,660436,9,1/27/2022 7:58,Present on time
Lilli,Scriven,8422425,9,1/27/2022 7:58,Present on time
Amber,Windell,7804554,9,1/27/2022 7:58,Present on time
Paulina,Arand,2726767,11,1/27/2022 7:59,Present on time
Ronny,Caiafa,8050444,9,1/27/2022 7:59,Present on time
Yvette,Capiga,7221575,12,1/27/2022 7:59,Present on time
Sherell,Despain,1111368,10,1/27/2022 7:59,Present on time
An,Dosal,3512115,10,1/27/2022 7:59,Present on time
Ming,Eskew,1223285,11,1/27/2022 7:59,Present on time
Shonda,Greenbush,8725277,10,1/27/2022 7:59,Present on time
Lettie,Isenhower,5728018,9,1/27/2022 7:59,Present on time
Corazon,Ivaska,7721062,11,1/27/2022 7:59,Present on time
Brendan,Kasperek,2537651,10,1/27/2022 7:59,Present on time
Melodie,Knipp,8026857,9,1/27/2022 7:59,Present on time
Ricarda,Kratt,5335357,12,1/27/2022 7:59,Present on time
Providencia,Marien,7305431,10,1/27/2022 7:59,Present on time
Leslee,Matsuno,8872725,10,1/27/2022 7:59,Present on time
Yaeko,Orndoff,2332431,10,1/27/2022 7:59,Present on time
Howard,Paulas,5756626,12,1/27/2022 7:59,Present on time
Brice,Rowe,2818732,10,1/27/2022 7:59,Present on time
Shaun,Scovil,3560561,9,1/27/2022 7:59,Present on time
Beckie,Silvestrini,1224446,9,1/27/2022 7:59,Present on time
Florencia,Stadel,511120,12,1/27/2022 7:59,Present on time
Lashawnda,Stuer,2307383,9,1/27/2022 7:59,Present on time
Ernest,Syrop,5827301,12,1/27/2022 7:59,Present on time
Jamal,Vanausdal,1565272,10,1/27/2022 7:59,Present on time
Tammara,Wardrip,6847451,9,1/27/2022 7:59,Present on time
Carry,Ziller,7274114,10,1/27/2022 7:59,Present on time
Nickie,Balonek,6110252,12,1/27/2022 8:00,Present on time
Jani,Biddy,3371552,9,1/27/2022 8:00,Present on time
Jeanice,Claucherty,8711638,9,1/27/2022 8:00,Present on time
Haydee,Denooyer,5622610,11,1/27/2022 8:00,Present on time
Sharika,Eanes,7647732,12,1/27/2022 8:00,Present on time
Rutha,Eisert,1842627,11,1/27/2022 8:00,Present on time
Mabel,Fower,4743576,11,1/27/2022 8:00,Present on time
Jillian,Hailstone,5352563,10,1/27/2022 8:00,Present on time
Jolanda,Hanafan,1036410,9,1/27/2022 8:00,Present on time
Lorean,Martabano,7156015,9,1/27/2022 8:00,Present on time
Dawne,Mcloud,2765826,11,1/27/2022 8:00,Present on time
Luann,Michon,7844423,11,1/27/2022 8:00,Present on time
Justine,Mugnolo,6122400,11,1/27/2022 8:00,Present on time
Janine,Rhoden,6228577,12,1/27/2022 8:00,Present on time
Hollis,Stanfield,3361127,11,1/27/2022 8:00,Present on time
Lelia,Thiemann,2623576,12,1/27/2022 8:00,Present on time
Iesha,Wardle,8765587,9,1/27/2022 8:00,Present on time
Flo,Bookamer,3745485,10,1/27/2022 8:01,Present on time
